10032,족두리(귀속),6,35,100000,10000,2648,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10033,선녀머리띠(귀속),6,35,10001,0,2649,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10034,금테머리띠(귀속),6,35,10002,0,2650,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10035,오공머리띠(귀속),6,35,10003,0,2651,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10036,오색머리띠(귀속),6,35,10004,0,2652,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10037,밀짚모자(귀속),6,35,10005,0,2653,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10038,루비왕관(귀속),6,35,10007,0,2655,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10039,양뿔(귀속),6,35,10010,0,2658,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10040,인어의귀(귀속),6,35,10011,0,2659,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10041,연꽃(귀속),6,35,10014,0,3052,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10042,해바라기(귀속),6,35,10016,0,3051,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10043,화관(귀속),6,35,10018,0,2927,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10044,레이스머리띠(귀속),6,35,10028,0,3127,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10045,강아지두건(귀속),6,35,10029,0,3133,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10046,팬더두건(귀속),6,35,10030,0,3134,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10047,미키마우스(귀속),6,35,10046,0,3197,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10048,악마의뿔(귀속),6,35,10049,0,3198,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10049,루돌프뿔(귀속),6,35,10050,0,3196,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10050,별머리띠(귀속),6,35,10053,0,3195,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10051,토끼머리띠(귀속),6,35,10054,0,3192,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10052,하트머리띠(귀속),6,35,10055,0,3199,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10053,무휼얼굴가면(귀속),6,35,10057,0,3237,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10054,낙랑얼굴가면(귀속),6,35,10058,0,3238,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10055,헤어선글라스(귀속),6,35,10062,0,3480,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10056,마녀모자(귀속),6,35,10075,0,3519,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10057,간호사머리띠(귀속),6,35,10109,0,3648,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10058,람바화관(귀속),6,35,10113,0,3654,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10059,크라켄(귀속),6,35,10168,0,3691,0,0,100000,10000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10060,리본해골친구(귀속),2,35,10059,2,4810,0,0,100000,40000000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,,,0,,
10061,천요의날개(귀속),2,35,10060,0,5054,0,0,100000,40000000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,-13,0,0,0,0,0,0,0,0,,,0,,
10062,버블버블(귀속),2,35,10063,0,4857,0,0,100000,50000000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,,,0,,
10063,살랑살랑꼬리(귀속),2,35,10057,2,4782,2,0,100000,50000000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,-14,0,0,0,0,0,0,0,0,,,0,,
10064,천상비날개(귀속),2,35,10077,0,5011,0,0,100000,60000000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,,,0,,
10065,고대경륜각(귀속),2,35,10087,28,5184,16,0,100000,60000000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,,,0,,
10066,명품화살통(무한),2,128,10100,0,2717,0,0,100000,0,0,0,0,0,0,0,5:0,99,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,0,,
10067,용마제칠검(홍보),0,115,76,0,1177,0,0,1000,0,100,0,0,0,0,0,1:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10068,용마제팔검(홍보),0,115,77,0,1178,0,0,1000,0,100,0,0,0,0,0,1:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10069,용마제구검(홍보),0,115,78,0,1179,0,0,1000,0,100,0,0,0,0,0,1:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10070,용천제칠검(홍보),0,115,79,0,1180,0,0,1000,0,100,0,0,0,0,0,2:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10071,용천제팔검(홍보),0,115,80,0,1181,0,0,1000,0,100,0,0,0,0,0,2:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10072,용천제구검(홍보),0,115,81,0,1182,0,0,1000,0,100,0,0,0,0,0,2:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10073,용랑제칠봉(홍보),0,115,73,0,1174,0,0,1000,0,100,0,0,0,0,0,3:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10074,용랑제팔봉(홍보),0,115,74,0,1175,0,0,1000,0,100,0,0,0,0,0,3:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10075,용랑제구봉(홍보),0,115,75,0,1176,0,0,1000,0,100,0,0,0,0,0,3:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10076,용겸제칠봉(홍보),0,115,90,0,1183,0,0,1000,0,100,0,0,0,0,0,4:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10077,용겸제팔봉(홍보),0,115,91,0,1184,0,0,1000,0,100,0,0,0,0,0,4:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10078,용겸제구봉(홍보),0,115,92,0,1185,0,0,1000,0,100,0,0,0,0,0,4:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10079,환두대검(홍보),0,0,66,0,1156,0,0,1000,0,100,0,0,0,0,0,1:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10080,가시철도(홍보),0,0,67,0,1115,0,0,1000,0,100,0,0,0,0,0,2:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10081,대마혼봉(홍보),0,0,10021,0,1097,0,0,1000,0,100,0,0,0,0,0,3:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10082,삼촉현선(홍보),0,0,10022,0,1098,0,0,1000,0,100,0,0,0,0,0,4:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10083,진성검(홍보),0,0,68,0,1157,0,0,1000,0,100,0,0,0,0,0,1:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10084,백진도(홍보),0,0,69,0,1116,0,0,1000,0,100,0,0,0,0,0,2:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10085,용설봉(홍보),0,0,10026,0,1102,0,0,1000,0,100,0,0,0,0,0,3:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10086,진선장(홍보),0,0,10027,0,821,0,0,1000,0,100,0,0,0,0,0,4:0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,30,60,331,349,,,0,,
10087,하늘날개(귀속),2,35,10050,7,4711,0,0,10000,0,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,-15,0,0,0,0,0,0,0,0,,,0,,
10088,검신의망토,2,51,10028,0,4223,0,0,10000,0,0,0,0,0,0,0,1:5,0,0,0,0,0,0,84000,63000,0,0,-12,0,0,0,0,0,0,0,0,,,0,,
10089,패왕의망토,2,51,10029,0,4224,0,0,10000,0,0,0,0,0,0,0,2:5,0,0,0,0,0,0,84000,63000,0,0,-12,0,0,0,0,0,0,0,0,,,0,,
10090,마신의망토,2,51,10030,0,4225,0,0,10000,0,0,0,0,0,0,0,3:5,0,0,0,0,0,0,63000,84000,0,0,-12,0,0,0,0,0,0,0,0,,,0,,
10091,신선의망토,2,51,10031,30,4226,30,0,10000,0,0,0,0,0,0,0,4:5,0,0,0,0,0,0,63000,84000,0,0,-12,0,0,0,0,0,0,0,0,,,0,,
10092,신궁의망토,2,51,10032,6,4227,6,0,10000,0,0,0,0,0,0,0,5:5,0,0,0,0,0,0,84000,63000,0,0,-12,0,0,0,0,0,0,0,0,,,0,,
10093,고대경석궁(귀속),2,35,10089,26,5237,9,0,10000,0,0,0,0,0,0,0,0:0,0,0,0,0,0,0,920000,690000,0,0,-15,0,0,0,0,0,0,0,0,,,0,,
10094,곰돌이(귀속),6,35,10200,0,3776,0,0,10000,0,0,0,0,0,0,0,0:0,0,0,0,0,0,0,375000,281250,0,0,-5,0,0,0,0,0,0,0,0,,,0,,
10095,리큐브,6,563,0,0,3696,0,0,15000,0,1500,0,0,0,0,0,0:0,0,0,0,0,0,0,100000,100000,0,0,0,0,0,0,0,0,0,0,0,,,0,리큐브장착,
10096,회복의구슬,6,563,0,0,4858,0,0,15000,0,1500,0,0,0,0,0,0:0,0,0,0,0,0,0,5000,5000,0,0,0,0,0,0,0,0,0,0,0,,,0,회복의구슬장착,
10097,윤회의구슬,6,563,0,0,4861,0,0,15000,0,1500,0,0,0,0,0,0:0,0,0,0,0,0,0,6000,6000,0,0,0,0,0,0,0,0,0,0,0,,,0,윤회의구슬장착,
10098,순리의회복석,6,563,0,0,4860,0,0,15000,0,1500,0,0,0,0,0,0:0,0,0,0,0,0,0,7000,7000,0,0,0,0,0,0,0,0,0,0,0,,,0,순리의회복석장착,
10099,고대회복서적,6,563,0,0,4872,0,0,15000,0,1500,0,0,0,0,0,0:0,0,0,0,0,0,0,8000,8000,0,0,0,0,0,0,0,0,0,0,0,,,0,고대회복서적장착,
10100,원기두루마리,6,563,0,0,4870,0,0,15000,0,1500,0,0,0,0,0,0:0,0,0,0,0,0,0,9000,9000,0,0,0,0,0,0,0,0,0,0,0,,,0,원기두루마리장착,
;기타/제작 - 하우징열쇠는 링클래식 시즌1 2014년에 사용되었으며, 현재는 판매하지 않는 상품.
20000,(체험)대모홍접선,0,51,30145,0,1965,0,0,1000000,0,1000000,0,0,0,0,0,0:0,99,0,0,0,0,0,400000,200000,0,0,0,0,0,1,40,30,60,361,349,,,0,,
20001,야바위권,9,0,0,0,3102,0,0,0,1100000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%d개,,0,,
20002,시리아의봉인,9,0,0,0,3329,2,0,0,0,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%d개,,0,,
20003,힘의약초,8,256,0,0,3324,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%d개,힘의약초사용,100,,
20004,경험의약초,8,256,0,0,3324,1,0,0,0,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%d개,경험의약초사용,100,,
20005,체력의약초,8,256,0,0,3324,2,0,0,0,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%d개,체력의약초사용,100,,
20006,마력의약초,8,256,0,0,3324,3,0,0,0,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%d개,마력의약초사용,100,,
20007,곰도리푸집열쇠,8,305,0,0,3056,0,0,0,0,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%d개,곰도리푸집열쇠사용,100,,
20008,하우징열쇠,8,305,0,0,3056,0,0,0,330000,0,0,0,0,0,0,0:0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,%d개,하우징열쇠사용,100,,
20009,백호법령갑'1성,1,0,68,26,4956,0,0,1000,0,100,0,0,0,0,0,0:0,99,0,0,0,0,0,45200,33900,0,0,-16,0,0,0,0,0,0,0,0,,,0,,
20010,백호법령갑'2성,1,0,68,26,4956,0,0,2000,0,200,0,0,0,0,0,0:0,99,0,0,0,0,0,90400,67800,0,0,-17,0,0,0,0,0,0,0,0,,,0,,
20011,백호법령갑'3성,1,0,68,26,4956,0,0,3000,0,300,0,0,0,0,0,0:0,99,0,0,0,0,0,135600,101700,0,0,-18,0,0,0,0,0,0,0,0,,,0,,
20012,백호법령갑'4성,1,0,68,26,4956,0,0,4000,0,400,0,0,0,0,0,0:0,99,0,0,0,0,0,180800,135600,0,0,-19,0,0,0,0,0,0,0,0,,,0,,
20013,백호법령갑'5성,1,0,68,26,4956,0,0,5000,0,500,0,0,0,0,0,0:0,99,0,0,0,0,0,226000,169500,0,0,-20,0,0,0,0,0,0,0,0,,,0,,
20014,백호법령갑'6성,1,0,68,26,4956,0,0,6000,0,600,0,0,0,0,0,0:0,99,0,0,0,0,0,271200,203400,0,0,-21,0,0,0,0,0,0,0,0,,,0,,
20015,백호법령갑'7성,1,0,68,26,4956,0,0,7000,0,700,0,0,0,0,0,0:0,99,0,0,0,0,0,316400,237300,0,0,-22,0,0,0,0,0,0,0,0,,,0,,
20016,백호법령갑'8성,1,0,68,26,4956,0,0,8000,0,800,0,0,0,0,0,0:0,99,0,0,0,0,0,361600,271200,0,0,-23,0,0,0,0,0,0,0,0,,,0,,
20017,백호법령갑'9성,1,0,68,26,4956,0,0,9000,0,900,0,0,0,0,0,0:0,99,0,0,0,0,0,406800,305100,0,0,-24,0,0,0,0,0,0,0,0,,,0,,
20018,백호법령갑'10성,1,0,68,26,4956,0,0,10000,0,1000,0,0,0,0,0,0:0,99,0,0,0,0,0,452000,339000,0,0,-25,0,0,0,0,0,0,0,0,,,0,,
20019,백호법령갑'11성,1,0,68,26,4956,0,0,11000,0,1100,0,0,0,0,0,0:0,99,0,0,0,0,0,497200,372900,0,0,-26,0,0,0,0,0,0,0,0,,,0,,
20020,백호법령갑'12성,1,0,68,26,4956,0,0,12000,0,1200,0,0,0,0,0,0:0,99,0,0,0,0,0,542400,406800,0,0,-27,0,0,0,0,0,0,0,0,,,0,,
20021,백호법령갑'13성,1,0,68,26,4956,0,0,13000,0,1300,0,0,0,0,0,0:0,99,0,0,0,0,0,587600,440700,0,0,-28,0,0,0,0,0,0,0,0,,,0,,
20022,백호법령갑'14성,1,0,68,26,4956,0,0,14000,0,1400,0,0,0,0,0,0:0,99,0,0,0,0,0,632800,474600,0,0,-29,0,0,0,0,0,0,0,0,,,0,,
20023,백호법령갑'15성,1,0,68,26,4956,0,0,15000,0,1500,0,0,0,0,0,0:0,99,0,0,0,0,0,978000,808500,0,0,-30,0,0,0,0,0,0,0,0,,,0,,
20024,초콜릿상자,0,64,30161,0,5203,2,0,10000,0,1000,0,0,0,0,0,4:0,0,0,0,0,0,0,600000,900000,0,15,0,0,0,6,40,30,60,331,349,,용의제구주격,10,,
20025,요정의솜털옷'1성,1,0,159,22,5389,8,0,1000,0,100,0,0,0,0,0,0:0,99,0,0,0,0,0,45200,33900,0,0,-16,0,0,0,0,0,0,0,0,,,0,,
20026,요정의솜털옷'2성,1,0,159,22,5389,8,0,2000,0,200,0,0,0,0,0,0:0,99,0,0,0,0,0,90400,67800,0,0,-17,0,0,0,0,0,0,0,0,,,0,,
20027,요정의솜털옷'3성,1,0,159,22,5389,8,0,3000,0,300,0,0,0,0,0,0:0,99,0,0,0,0,0,135600,101700,0,0,-18,0,0,0,0,0,0,0,0,,,0,,
20028,요정의솜털옷'4성,1,0,159,22,5389,8,0,4000,0,400,0,0,0,0,0,0:0,99,0,0,0,0,0,180800,135600,0,0,-19,0,0,0,0,0,0,0,0,,,0,,
20029,요정의솜털옷'5성,1,0,159,22,5389,8,0,5000,0,500,0,0,0,0,0,0:0,99,0,0,0,0,0,226000,169500,0,0,-20,0,0,0,0,0,0,0,0,,,0,,
20030,요정의솜털옷'6성,1,0,159,22,5389,8,0,6000,0,600,0,0,0,0,0,0:0,99,0,0,0,0,0,271200,203400,0,0,-21,0,0,0,0,0,0,0,0,,,0,,
20031,요정의솜털옷'7성,1,0,159,22,5389,8,0,7000,0,700,0,0,0,0,0,0:0,99,0,0,0,0,0,316400,237300,0,0,-22,0,0,0,0,0,0,0,0,,,0,,
20032,요정의솜털옷'8성,1,0,159,22,5389,8,0,8000,0,800,0,0,0,0,0,0:0,99,0,0,0,0,0,361600,271200,0,0,-23,0,0,0,0,0,0,0,0,,,0,,
20033,요정의솜털옷'9성,1,0,159,22,5389,8,0,9000,0,900,0,0,0,0,0,0:0,99,0,0,0,0,0,406800,305100,0,0,-24,0,0,0,0,0,0,0,0,,,0,,
20034,요정의솜털옷'10성,1,0,159,22,5389,8,0,10000,0,1000,0,0,0,0,0,0:0,99,0,0,0,0,0,452000,339000,0,0,-25,0,0,0,0,0,0,0,0,,,0,,
20035,요정의솜털옷'11성,1,0,159,22,5389,8,0,11000,0,1100,0,0,0,0,0,0:0,99,0,0,0,0,0,497200,372900,0,0,-26,0,0,0,0,0,0,0,0,,,0,,
20036,요정의솜털옷'12성,1,0,159,22,5389,8,0,12000,0,1200,0,0,0,0,0,0:0,99,0,0,0,0,0,542400,406800,0,0,-27,0,0,0,0,0,0,0,0,,,0,,
20037,요정의솜털옷'13성,1,0,159,22,5389,8,0,13000,0,1300,0,0,0,0,0,0:0,99,0,0,0,0,0,587600,440700,0,0,-28,0,0,0,0,0,0,0,0,,,0,,
20038,요정의솜털옷'14성,1,0,159,22,5389,8,0,14000,0,1400,0,0,0,0,0,0:0,99,0,0,0,0,0,632800,474600,0,0,-29,0,0,0,0,0,0,0,0,,,0,,
20039,요정의솜털옷'15성,1,0,159,22,5389,8,0,15000,0,1500,0,0,0,0,0,0:0,99,0,0,0,0,0,678000,508500,0,0,-30,0,0,0,0,0,0,0,0,,,0,,
